filename,text_chunk,author
ATHALIE.pdf,tiennent assiégés jentends à haute voix tout mon camp qui mappelle on vient à mon secours tremblez,Racine
ATHALIE.pdf,troupe rebelle scène vi ismaël joas joad athalie etc ismaël à joad seigneur le temple est libre et,Racine
ATHALIE.pdf,na plus dennemis létranger est en fuite et le juif est soumis comme le vent dans lair dissipe la,Racine
ATHALIE.pdf,fumée la voix du toutpuissant a chassé cette armée nos lévites du haut de nos sacrés parvis,Racine
ATHALIE.pdf,dochosias au peuple ont annoncé le fils ont conté son enfance au glaive dérobée et la fille dachab,Racine
ATHALIE.pdf,dans le piège tombée partout en même temps la trompette a sonné et ses sons et leurs cris dans son,Racine
ATHALIE.pdf,camp étonné ont répandu le trouble et la terreur subite dont gédéon frappa le fier madianite les,Racine
ATHALIE.pdf,tyriens jetant armes et boucliers ont par divers chemins disparu les premiers quelques juifs,Racine
ATHALIE.pdf,éperdus ont aussi pris la fuite mais de dieu sur joas admirant la conduite le reste à haute voix,Racine
ATHALIE.pdf,sest pour lui déclaré,Racine
ATHALIE.pdf,enfin dun même esprit tout le peuple inspiré femmes vieillards enfants sembrassant avec joie,Racine
ATHALIE.pdf,bénissent le seigneur et celui quil envoie tous chantent de david le fils ressuscité baal est en,Racine
ATHALIE.pdf,horreur dans la sainte cité de son temple profane on a brisé les portes mathan est égorgé athalie,Racine
ATHALIE.pdf,dieu des juifs tu lemportes oui cest joas je cherche en vain à me tromper je reconnais lendroit où,Racine
ATHALIE.pdf,je le fis frapper je vois dochosias et le port et le geste tout me retrace enfin un sang que je,Racine
ATHALIE.pdf,déteste david david triomphe achab seul est détruit impitoyable dieu toi seul as tout conduit cest,Racine
ATHALIE.pdf,toi qui me flattant dune vengeance aisée ma vingt fois en un jour à moimême opposée tantôt pour un,Racine
ATHALIE.pdf,enfant excitant mes remords tantôt méblouissant de tes riches trésors que jai craint de livrer aux,Racine
ATHALIE.pdf,flammes au pillage quil règne donc ce fils ton soin et ton ouvrage et que pour signaler son empire,Racine
ATHALIE.pdf,nouveau on lui fasse en mon sein enfoncer le couteau voici ce quen mourant lui souhaite sa mère que,Racine
ATHALIE.pdf,disje souhaiter je me flatte jespère quindocile à ton joug fatigué de ta loi fidèle au sang dachab,Racine
ATHALIE.pdf,quil a reçu de moi conforme à son aïeul à son père semblable on verra de david lhéritier détestable,Racine
ATHALIE.pdf,abolir tes honneurs profaner ton autel et venger athalie achab et jézabel joad quà linstant hors du,Racine
ATHALIE.pdf,temple elle soit emmenée et que la sainteté nen soit point profanée allez sacrés vengeurs de vos,Racine
ATHALIE.pdf,princes meurtris de leur sang par sa mort faire cesser les cris si quelque audacieux embrasse sa,Racine
ATHALIE.pdf,querelle quà la fureur du glaive on le livre avec elle,Racine
ATHALIE.pdf,scène vii joas joas joasbet abner etc joas dieu qui voyez mon trouble et mon affliction détournez,Racine
ATHALIE.pdf,loin de moi sa malédiction et ne souffrez jamais quelle soit accomplie faites que joas meure avant,Racine
ATHALIE.pdf,quil vous oublie joad aux lévites appelez tout le peuple et montrons lui son roi quil lui vienne en,Racine
ATHALIE.pdf,ses mains renouveler sa foi roi prêtres peuple allons pleins de reconnaissance de jacob avec dieu,Racine
ATHALIE.pdf,confirmer lalliance et saintement confus de nos égarements nous rengager à lui par de nouveaux,Racine
ATHALIE.pdf,serments abner auprès du roi reprenez votre place hé bien de cette impie aton puni laudace scène,Racine
ATHALIE.pdf,dernière un lévite joas joad etc un lévite le fer a de sa vie expié les horreurs jérusalem,Racine
ATHALIE.pdf,longtemps en proie à ses fureurs de son joug odieux à la fin soulagée avec joie en son sang la,Racine
ATHALIE.pdf,regarde plongée joad par cette fin terrible et due à ses forfaits apprenez roi des juifs et,Racine
ATHALIE.pdf,noubliez jamais que les rois dans le ciel ont un juge sévère linnocence un vengeur et lorphelin un,Racine
ATHALIE.pdf,père fin,Racine
ATHALIE.pdf,extrait du privilège du roi par lettres patentes du roi en date du décembre signées boucher il est,Racine
ATHALIE.pdf,permis au sieur racine gentilhomme ordinaire de sa majesté de faire imprimer la tragédie quil a,Racine
ATHALIE.pdf,composée par ordre du roi intitulée athalie tirée de léciture sainte et ce pendant le temps de dix,Racine
ATHALIE.pdf,années à commencer du jour quelle aura été achevée dimprimer pour la première fois avec défense à,Racine
ATHALIE.pdf,toute personne autres ceux que le dit sieur aura choisi dimprimer la dite tragédie ni même den,Racine
ATHALIE.pdf,vendre ou débiter des exemplaires qui pourraient être contrefaits peine de confiscation desdits,Racine
ATHALIE.pdf,exemplaires de trois mille livres damende et de tous dépens dommages et intérêts aux charges et,Racine
ATHALIE.pdf,conditions contenues plus au long desdites lettres registrées sur le livre de la communauté des,Racine
ATHALIE.pdf,libraires et imprimeurs de paris le février signe p auboüyn syndic ledit sieur racine a cédé le,Racine
ATHALIE.pdf,droit dudit privilège à denys thierry marchand libraireimprimeur et ancien juge consul de paris qui,Racine
ATHALIE.pdf,en a fait part à claude barbin aussi marchandlibraire à paris achevé dimprimer pour la première,Racine
ATHALIE.pdf,fois le mars à paris chez denys thierry rue saintjacque à la ville de paris,Racine
ATHALIE.pdf,liste des oeuvres théâtrales de jean racine le corpus théâtral de jean racine se compose de douze,Racine
ATHALIE.pdf,pièces onze tragédies et une comédie cette production se partage dans le temps en deux parties la,Racine
ATHALIE.pdf,première et principale se situe entre les débuts avec la thébaïde et le la polémique de phèdre la,Racine
ATHALIE.pdf,seconde concerne les deux tragédies religieuses desther et dathalie commandées par mme de maintenon,Racine
ATHALIE.pdf,les deux premières tragédies ont été représentées par le troupe de molière au théâtre du,Racine
ATHALIE.pdf,palaisroyal puis racine confia ses pièces à la troupe de lhôtel de bourgogne et se brouilla avec,Racine
ATHALIE.pdf,molière son unique comédie fut représentée à lhôtel guénégaud et ses dernières tragédies au collège,Racine
ATHALIE.pdf,de saintcyr jouées par les pensionnaires devant louis xiv les sujets des tragédies sont tirés de la,Racine
ATHALIE.pdf,mythologie grecque la thébaïde andromaque iphigénie phèdre de lhistoire antique grecque alexandre,Racine
ATHALIE.pdf,ou romaine britannicus bérénice mithridate ou de lhistoire récente procheorientale bajazet esther,Racine
ATHALIE.pdf,et athalie sont inspirées des livres éponymes de la bible la comédie des plaideurs ironise sur la,Racine
ATHALIE.pdf,justice de son temps la thébaïde ou les rère ennemis représentée pour le première fois le juin au,Racine
ATHALIE.pdf,théâtre du palaisroyal alexandre le grand représentée pour le première fois le décembre au théâtre,Racine
ATHALIE.pdf,du palais royal andromaque représentée pour le première fois le novembre à lhôtel de bourgogne les,Racine
ATHALIE.pdf,plaideurs représentée pour le première fois le mai à lhôtel guénégaud britannicus représentée pour,Racine
ATHALIE.pdf,le première fois le décembre à lhôtel de bourgogne bérénice représentée pour le première fois le à,Racine
ATHALIE.pdf,lhôtel de bourgogne mithridate représentée pour le première fois le à lhôtel de bourgogne bajazet,Racine
ATHALIE.pdf,représentée pour le première fois le er janvier à lhôtel de bourgogne iphigénie représentée pour le,Racine
ATHALIE.pdf,première fois le août à lhôtel de bourgogne phèdre représentée pour le première fois le er janvier,Racine
ATHALIE.pdf,à lhôtel de bourgogne esther représentée pour le première fois le janvier au collège de saintcyr,Racine
ATHALIE.pdf,athalie représentée pour le première fois le novembre au collège de saintcyr,Racine
ATHALIE.pdf,presentation des éditions du theâtre classique les éditions sappuient sur les éditions originales,Racine
ATHALIE.pdf,disponibles et le lien vers la source électronique est signalée les variantes sont mentionnées dans,Racine
ATHALIE.pdf,de rares cas cidpour faciliter la lecture et la recherche doccurences de mots lorthographe a été,Racine
ATHALIE.pdf,modernisée ainsi entre autres les y en fin de mots sont remplacés par des i les graphies des verbes,Racine
ATHALIE.pdf,conjugués ou à linfinitif en oître est transformé en aître quand la la graphie moderne limpose il,Racine
ATHALIE.pdf,se peut en conséquence que certaines rimes des textes en vers ne semblent pas rimer les mots encor,Racine
ATHALIE.pdf,et avecque sont conservés avec leur graphie ancienne quand le nombre de syllabes des vers peut en,Racine
ATHALIE.pdf,être altéré les caractères majuscules accentués sont marqués cidla ponctuation est la plupart du,Racine
ATHALIE.pdf,temps conservée à lexception des fins de répliques se terminant par une virgule ou un pointvirgule,Racine
ATHALIE.pdf,ainsi que quand la compréhension est sérieusement remise en cause une note lindique dans les cas,Racine
ATHALIE.pdf,les plus significatifs ciddes notes explicitent les sens vieillis ou perdus de mots ou expressions,Racine
ATHALIE.pdf,les noms de personnes et de lieux avec des définitions et notices issues des dictionnaires comme,Racine
ATHALIE.pdf,principalement le dictionnaire universel antoine furetière f le dictionnaire de richelet r mais,Racine
ATHALIE.pdf,aussi dictionnaire historique de lancien langage français de la curne de saint palaye sp le,Racine
ATHALIE.pdf,dictionnaire universel français et latin de trévoux t le dictionnaire trésor de langue française,Racine
ATHALIE.pdf,tant ancienne que moderne de jean nicot n le dictionnaire etymologique de la langue françoise par m,Racine
ATHALIE.pdf,ménage éd par a f jault le dictionnaire des arts et des sciences de m d c de lacadémie françoise,Racine
ATHALIE.pdf,thomas corneille tc le dictionnaire critique de la langue française par m labbé feraud fc le,Racine
ATHALIE.pdf,dictionnaire de lacadémie française ac suivi de lannée de son édition le dictionnaire demile littré,Racine
ATHALIE.pdf,l pour les lieux et les personnes le dictionnaire universel dhistoire et de géographie de mn,Racine
ATHALIE.pdf,bouillet b ou le dictionnaire biographique des tous les hommes morts ou vivants de michaud m,Racine
BAJAZET.pdf,bajazet tragédie racine jean publié par gwénola ernest et paul fièvre septembre,Racine
BAJAZET.pdf,bajazet tragédie par mr racine à paris chez pierre le monnier vis à vis la porte de léglise de la,Racine
BAJAZET.pdf,saintechapelle à limage saint louis m dcc lxxii avec privilège du roi,Racine
BAJAZET.pdf,première préface édition quoique le sujet de cette tragédie ne soit encore dans aucune histoire,Racine
BAJAZET.pdf,imprimée il est pourtant très véritable cest une aventure arrivée dans le sérail il ny a pas plus,Racine
BAJAZET.pdf,de trente ans m le comte de cézy était alors ambassadeur à constantinople il fut instruit de toutes,Racine
BAJAZET.pdf,les particularités de la mort de bajazet et il y a quantité de personnes à la cour qui se,Racine
BAJAZET.pdf,souviennent de les lui avoir entendu conter lorsquil fut de retour en france m le chevalier de,Racine
BAJAZET.pdf,nantouillet est du nombre de ces personnes et cest à lui que je suis redevable de cette histoire et,Racine
BAJAZET.pdf,même du dessein que jai pris den faire une tragédie jai été obligé pour cela de changer quelques,Racine
BAJAZET.pdf,circonstances mais comme ce changement nest pas fort considérable je ne pense pas aussi quil soit,Racine
BAJAZET.pdf,nécessaire de le marquer au lecteur la principale chose à quoi je me suis attaché çà été de ne rien,Racine
BAJAZET.pdf,changer ni aux mœurs ni aux coutumes de la nation et jai pris soin de ne rien avancer qui ne fut,Racine
BAJAZET.pdf,conforme à lhistoire des turcs et à la nouvelle relation de lempire ottoman que lon a traduite de,Racine
BAJAZET.pdf,langlais surtout je dois beaucoup aux avis de m de la haye qui a eu la bonté de méclaircir sur,Racine
BAJAZET.pdf,toutes les difficultés que je lui ai proposées,Racine
BAJAZET.pdf,seconde préface édition et suivantes sultan amurat ou sultan morat empereur des turcs celui qui,Racine
BAJAZET.pdf,prit babylone en a eu quatre frères le premier cest à savoir osman fut empereur avant lui et régna,Racine
BAJAZET.pdf,environ trois ans au bout desquels les janissaires lui ôtèrent lempire et la vie le second se,Racine
BAJAZET.pdf,nommait orcan amurat des les premiers jours de son règne le fit étrangler le troisième était,Racine
BAJAZET.pdf,bajazet prince de grande espérance et cest lui qui est le héros de ma tragédie amurat ou par,Racine
BAJAZET.pdf,politique ou par amitié lavait épargné jusquau siège de babylone après la prise de cette ville le,Racine
BAJAZET.pdf,sultan victorieux envoya un ordre à constantinople pour le faire mourir ce qui fut conduit et,Racine
BAJAZET.pdf,exécuté à peu près de la manière que je le représente amurat avait encore un c qui fut depuis le,Racine
BAJAZET.pdf,sultan ibrahim et que ce même amurat négligea comme un prince stupide qui ne lui donnait point,Racine
BAJAZET.pdf,dombrage sultan mahomet qui règne aujourdhui est fils de cet ibrahim et par conséquent neveu de,Racine
BAJAZET.pdf,bajazet les particularités de la mort de bajazet ne sont encore dans aucune histoire imprimée m le,Racine
BAJAZET.pdf,comte de cézy était ambassadeur à constantinople lorsque cette aventure tragique arriva dans le,Racine
BAJAZET.pdf,sérail il fut instruit des amours de bajazet et des jalousies de la sultane il vit même plusieurs,Racine
BAJAZET.pdf,fois bajazet à qui on permettait de se promener quelquefois à la pointe du sérail sur le canal de,Racine
BAJAZET.pdf,la mer noire m le comte de cézy disait que cétait un prince de bonne mine il a écrit depuis les,Racine
BAJAZET.pdf,circonstances de sa mort il y a encore plusieurs personnes de qualité qui se souviennent de lui en,Racine
BAJAZET.pdf,avoir entendu faire le récit lorsquil fut de retour en france quelques lecteurs pourront sétonner,Racine
BAJAZET.pdf,quon ait osé mettre sur la scène une histoire si récente mais je nai rien vu dans les règles du,Racine
BAJAZET.pdf,poème dramatique qui dut me détourner de mon entreprise à la vérité je ne conseillerais pas à un,Racine
BAJAZET.pdf,auteur de prendre pour sujet dune tragédie une action aussi moderne que celleci si elle sétait,Racine
BAJAZET.pdf,passée dans le pays ou il veut faire représenter sa tragédie ni de mettre des héros sur le théâtre,Racine
BAJAZET.pdf,qui auraient été connus de la plupart des spectateurs les personnages tragiques doivent être,Racine
BAJAZET.pdf,regardés dun autre oil que nous ne regardons dordinaire les personnages que nous avons vus de si,Racine
BAJAZET.pdf,près on peut dire que le respect que lon a pour les héros augmente à mesure quils séloignent de,Racine
BAJAZET.pdf,nous major e longinquo reverentia léloignement des pays répare en quelque sorte la trop grande,Racine
BAJAZET.pdf,proximité des temps car le peuple ne met guère de différence entre ce qui est si jose ainsi parler,Racine
BAJAZET.pdf,à mille ans de lui et ce qui en est à mille lieues cest ce qui fait par exemple que les personnages,Racine
BAJAZET.pdf,turcs quelque modernes quils soient ont de la dignité sur notre théâtre on les regarde de bonne,Racine
BAJAZET.pdf,heure comme anciens ce sont des mœurs et des coutumes toutes différentes nous avons si peu de,Racine
BAJAZET.pdf,commerce avec les princes et les autres personnes qui vivent dans le sérail que nous les,Racine
BAJAZET.pdf,considérons pour ainsi dire comme des gens qui vivent,Racine
BAJAZET.pdf,dans un autre siècle que le nôtre cétait à peu près de cette manière que les persans étaient,Racine
BAJAZET.pdf,anciennement considérés des athéniens aussi le poète eschyle ne fit point de difficulté dintroduire,Racine
BAJAZET.pdf,dans une tragédie la mère de xerxes qui était peutêtre encore vivante et de faire représenter sur,Racine
BAJAZET.pdf,le théâtre dathenes la désolation de la cour de perse après la déroute de ce prince cependant ce,Racine
BAJAZET.pdf,même eschyle sétait trouvé en personne à la bataille de salamine ou xerxes avait été vaincu et il,Racine
BAJAZET.pdf,sétait trouvé encore à la défaite des lieutenants de darius père de xerxes dans la plaine de,Racine
BAJAZET.pdf,marathon car eschyle était homme de guerre et il était frère de ce fameux cynégire dont il est tant,Racine
BAJAZET.pdf,parlé dans lantiquité et qui mourut si glorieusement en attaquant un des vaisseaux du roi de perse,Racine
BAJAZET.pdf,acteurs bajazet frère du sultan amurat roxane sultane favorite du sultan amurat atalide fille du,Racine
BAJAZET.pdf,sang ottoman acomat grand vizir osmin confident du grand vizir zatime esclave de la sultane zaïre,Racine
BAJAZET.pdf,esclave datalide la scène est à constantinople autrement dite byzance dans le sérail du grand,Racine
BAJAZET.pdf,seigneur nota le texte est celui de lédition,Racine
BAJAZET.pdf,acte i scène première acomat osmin acomat viens suismoi la sultane en ce lieu se doit rendre je,Racine
BAJAZET.pdf,pourrai cependant te parler et tentendre osmin et depuis quand seigneur entreton dans ces lieux,Racine
BAJAZET.pdf,dont laccès était même interdit à nos yeux jadis une mort prompte eut suivi cette audace acomat,Racine
BAJAZET.pdf,quand tu seras instruit de tout ce qui se passe mon entrée en ces lieux ne te surprendra plus mais,Racine
BAJAZET.pdf,laissons cher osmin les discours superflus que ton retour tardait à mon impatience et que dun oil,Racine
BAJAZET.pdf,content je te vois dans byzance instruismoi des secrets que peut tavoir appris un voyage si long,Racine
BAJAZET.pdf,pour moi seul entrepris de ce quont vu tes yeux parle en témoin sincère songe que du récit osmin,Racine
BAJAZET.pdf,que tu vas faire dépendent les destins de lempire ottoman quastu vu dans larmée et que fait le,Racine
BAJAZET.pdf,sultan osmin babylone seigneur à son prince fidèle voyait sans sétonner notre armée autour delle,Racine
BAJAZET.pdf,les persans rassemblés marchaient à son secours et du camp damurat sapprochaient tous les jours,Racine
BAJAZET.pdf,luimême fatigué dun long siège inutile semblait vouloir laisser babylone tranquille et sans,Racine
BAJAZET.pdf,renouveler ses assauts impuissants résolu de combattre attendait les persans mais comme vous savez,Racine
BAJAZET.pdf,malgré ma diligence un long chemin sépare et le camp et byzance mille obstacles divers mont même,Racine
BAJAZET.pdf,traversé et je puis ignorer tout ce qui sest passé,Racine
BAJAZET.pdf,acomat janissaire garde du grand seigneur que faisaient cependant nos braves janissaires ou soldat,Racine
BAJAZET.pdf,de linfanterie turquesque f rendentils au sultan des hommages sincères dans le secret des cours,Racine
BAJAZET.pdf,osmin nastu rien lu amurat jouitil dun pouvoir absolu osmin amurat est content si nous le voulons,Racine
BAJAZET.pdf,croire et semblait se promettre une heureuse victoire mais en vain par ce calme il croit nous,Racine
BAJAZET.pdf,éblouir il affecte un repos dont il ne peut jouir cest en vain que forçant ses soupçons ordinaires,Racine
BAJAZET.pdf,il se rend accessible à tous les janissaires il se souvient toujours que son inimitié voulut de ce,Racine
BAJAZET.pdf,grand corps retrancher la moitié lorsque pour affermir sa puissance nouvelle il voulait disaitil,Racine
BAJAZET.pdf,sortir de leur tutelle moimême jai souvent entendu leurs discours comme il les craint sans cesse,Racine
BAJAZET.pdf,ils le craignent toujours ses caresses nont point effacé cette injure votre absence est pour eux un,Racine
BAJAZET.pdf,sujet de murmure ils regrettent le temps à leur grand cœur si doux lorsque assurés de vaincre ils,Racine
BAJAZET.pdf,combattaient sous vous acomat quoi tu crois cher osmin que ma gloire passée flatte encor leur,Racine
BAJAZET.pdf,valeur et vit dans leur pensée croistu quils me suivraient encore avec plaisir et quils,Racine
BAJAZET.pdf,reconnaîtraient la voix de leur vizir osmin le succès du combat réglera leur conduite il faut voir,Racine
BAJAZET.pdf,du sultan la victoire ou la fuite quoique à regret seigneur ils marchent sous ses lois ils ont à,Racine
BAJAZET.pdf,soutenir le bruit de leurs exploits ils ne trahiront point lhonneur de tant dannées mais enfin le,Racine
BAJAZET.pdf,succès dépend des destinées si lheureux amurat secondant leur grand cœur aux champs de babylone est,Racine
BAJAZET.pdf,déclaré vainqueur vous les verrez soumis rapporter dans byzance lexemple dune aveugle et basse,Racine
BAJAZET.pdf,obéissance mais si dans le combat le destin plus puissant marque de quelque affront son empire,Racine
BAJAZET.pdf,naissant sil fuit ne doutez point que fiers de sa disgrâce à la haine bientôt ils ne joignent,Racine
BAJAZET.pdf,laudace et nexpliquent seigneur la perte du combat comme un arrêt du ciel qui réprouve amurat,Racine
BAJAZET.pdf,cependant sil en faut croire la renommée il a depuis trois mois fait partir de larmée un esclave,Racine
BAJAZET.pdf,chargé de quelque ordre secret tout le camp interdit tremblait pour bajazet on craignait quamurat,Racine
BAJAZET.pdf,par un ordre sévère nenvoyât demander la tête de son frère,Racine
BAJAZET.pdf,acomat tel était son dessein cet esclave est venu il a montré son ordre et na rien obtenu osmin,Racine
BAJAZET.pdf,quoi seigneur le sultan reverra son visage sans que de vos respects il lui porte ce gage acomat cet,Racine
BAJAZET.pdf,esclave nest plus un ordre cher osmin la fait précipiter dans le fond de leuxin ponteuxin pontus,Racine
BAJAZET.pdf,euxinus chez les anciens cest à dire mère inhospitalière b aujourdhui osmin nommée la mer noire,Racine
BAJAZET.pdf,mais le sultan surpris dune trop longue absence en cherchera bientôt la cause et la vengeance que,Racine
BAJAZET.pdf,lui répondrezvous acomat peutêtre avant ce temps je saurai loccuper de soins plus importants je,Racine
BAJAZET.pdf,sais bien quamurat a juré ma ruine je sais à son retour laccueil quil me destine tu vois pour,Racine
BAJAZET.pdf,marracher du cœur de ses soldats quil va chercher sans moi les sièges les combats il commande,Racine
BAJAZET.pdf,larmée et moi dans une ville il me laisse exercer un pouvoir inutile quel emploi quel séjour osmin,Racine
BAJAZET.pdf,pour un vizir mais jai plus dignement employé ce loisir jai su lui préparer des craintes et des,Racine
BAJAZET.pdf,veilles et le bruit en ira bientôt a ses oreilles osmin quoi donc quavezvous fait acomat jespère,Racine
BAJAZET.pdf,quaujourdhui bajazet se déclare et roxane avec lui osmin quoi roxane seigneur quamurat a choisie,Racine
BAJAZET.pdf,entre tant de beautés dont leurope et lasie dépeuplent leurs états et remplissent sa cour car on,Racine
BAJAZET.pdf,dit quelle seule a fixé son amour et même il a voulu que lheureuse roxane avant quelle eut un fils,Racine
BAJAZET.pdf,prît le nom de sultane acomat il a fait plus pour elle osmin il a voulu quelle eut dans son absence,Racine
BAJAZET.pdf,un pouvoir absolu tu sais de nos sultans les rigueurs ordinaires le frère rarement laisse jouir ses,Racine
BAJAZET.pdf,frères de lhonneur dangereux dêtre sortis dun sang qui les a de trop près approchés de son rang,Racine
BAJAZET.pdf,limbécile ibrahim sans craindre sa naissance traîne exempt de péril une éternelle enfance indigne,Racine
BAJAZET.pdf,également de vivre et de mourir on labandonne aux mains qui daignent le nourrir lautre trop,Racine
BAJAZET.pdf,redoutable et trop digne denvie voit sans cesse amurat armé contre sa vie car enfin bajazet,Racine
BAJAZET.pdf,dédaigna de tout temps la molle oisiveté des enfants des sultans il vint chercher la guerre au,Racine
BAJAZET.pdf,sortir de lenfance et même en fit sous moi la noble expérience toimême tu las vu courir dans les,Racine
BAJAZET.pdf,combats emportant après lui tous les cœurs des soldats et goûter tout sanglant le plaisir et la,Racine
BAJAZET.pdf,gloire que donne aux jeunes cœurs la première victoire mais malgré ses soupçons le cruel amurat,Racine
BAJAZET.pdf,avant quun fils naissant eut rassuré létat nosait sacrifier ce frère à sa vengeance ni du sang,Racine
BAJAZET.pdf,ottoman proscrire lespérance ainsi donc pour un temps amurat désarmé laissa dans le sérail bajazet,Racine
BAJAZET.pdf,enfermé il partit et voulut que fidèle a sa haine et des jours de son frère arbitre souveraine,Racine
BAJAZET.pdf,roxane au moindre bruit et sans autres raisons le fît sacrifier à ses moindres soupçons pour moi,Racine
BAJAZET.pdf,demeuré seul une juste colère tourna bientôt mes vœux du côté de son frère jentretins la sultane et,Racine
BAJAZET.pdf,cachant mon dessein lui montrai damurat le retour incertain les murmures du camp la fortune des,Racine
BAJAZET.pdf,armes je plaignis bajazet je lui vantai ses charmes qui par un soin jaloux dans lombre retenus si,Racine
BAJAZET.pdf,voisins de ses yeux leur étaient inconnus que te diraije enfin la sultane éperdue neut plus dautres,Racine
BAJAZET.pdf,désirs que celui de sa vue osmin mais pouvaientils tromper tant de jaloux regards qui semblent,Racine
BAJAZET.pdf,mettre entre eux dinvincibles remparts acomat peutêtre il te souvient quun récit peu fidèle de la,Racine
BAJAZET.pdf,mort damurat fit courir la nouvelle la sultane à ce bruit feignant de seffrayer par des cris,Racine
BAJAZET.pdf,douloureux eut soin de lappuyer sur la foi de ses pleurs ses esclaves tremblèrent de lheureux,Racine
BAJAZET.pdf,bajazet les gardes se troublèrent et les dons achevant débranler leur devoir leurs captifs dans ce,Racine
BAJAZET.pdf,trouble osèrent sentrevoir roxane vit le prince elle ne put lui taire lordre dont elle seule était,Racine
BAJAZET.pdf,dépositaire bajazet est aimable il vit que son salut dépendait de lui plaire et bientôt il lui plut,Racine
BAJAZET.pdf,tout conspirait pour lui ses soins sa complaisance ce secret découvert et cette intelligence,Racine
BAJAZET.pdf,soupirs dautant plus doux quil les fallait celer lembarras irritant de ne soser parler même,Racine
BAJAZET.pdf,témérité périls craintes communes,Racine
BAJAZET.pdf,lièrent pour jamais leurs cœurs et leurs fortunes ceux mêmes dont les yeux les devaient éclairer,Racine
BAJAZET.pdf,sortis de leur devoir nosèrent y rentrer osmin quoi roxane dabord leur découvrant son âme osatelle,Racine
BAJAZET.pdf,a leurs yeux faire éclater sa flamme acomat ils lignorent encore et jusques à ce jour atalide a,Racine
BAJAZET.pdf,prété son nom à cet amour du père damurat atalide est la nièce et même avec ses fils partageant sa,Racine
BAJAZET.pdf,tendresse elle a vu son enfance élevée avec eux du prince en apparence elle reçoit les vœux mais,Racine
BAJAZET.pdf,elle les reçoit pour les rendre à roxane et veut bien sous son nom quil aime la sultane cependant,Racine
BAJAZET.pdf,cher osmin pour sappuyer de moi lun et lautre ont promis atalide à ma foi osmin quoi vous laimez,Racine
BAJAZET.pdf,seigneur acomat voudraistu qua mon âge je fisse de lamour le vil apprentissage quun cœur quont,Racine
BAJAZET.pdf,endurci la fatigue et les ans suivît dun vain plaisir les conseils imprudents cest par dautres,Racine
BAJAZET.pdf,attraits quelle plaît à ma vue jaime en elle le sang dont elle est descendue par elle bajazet en,Racine
BAJAZET.pdf,mapprochant de lui me va contre luimême assurer un appui un vizir aux sultans fait toujours quelque,Racine
BAJAZET.pdf,ombrage à peine ils lont choisi quils craignent leur ouvrage sa dépouille est un bien quils veulent,Racine
BAJAZET.pdf,recueillir et jamais leurs chagrins ne nous laissent vieillir bajazet aujourdhui mhonore et me,Racine
BAJAZET.pdf,caresse ses périls tous les jours réveillent sa tendresse ce même bajazet sur le trône affermi,Racine
BAJAZET.pdf,méconnaîtra peutêtre un inutile ami et moi si mon devoir si ma foi ne larrête sil ose quelque jour,Racine
BAJAZET.pdf,me demander ma tête je ne mexplique point osmin mais je prétends que du moins il faudra la demander,Racine
BAJAZET.pdf,longtemps je sais rendre aux sultans de fidèles services mais je laisse au vulgaire adorer leurs,Racine
BAJAZET.pdf,caprices et ne me pique point du scrupule insensé de bénir mon trépas quand ils lont prononcé voila,Racine
BAJAZET.pdf,donc de ces lieux ce qui mouvre lentrée et comme enfin roxane à mes yeux sest montrée invisible,Racine
BAJAZET.pdf,dabord elle entendait ma voix et craignait du sérail les rigoureuses lois mais enfin bannissant,Racine
BAJAZET.pdf,cette importune crainte qui dans nos entretiens jetait trop de contrainte ellemême a choisi cet,Racine
BAJAZET.pdf,endroit écarté ou nos cœurs a nos yeux parlent en liberté,Racine
BAJAZET.pdf,par un chemin obscur une esclave me guide et mais on vient cest elle et sa chère atalide demeure et,Racine
BAJAZET.pdf,sil le faut sois prêt a confirmer le récit important dont je vais linformer scène ii roxane atalide,Racine
BAJAZET.pdf,zatime zaïre acomat osmin acomat la vérité saccorde avec la renommée madame osmin a vu le sultan et,Racine
BAJAZET.pdf,larmée le superbe amurat est toujours inquiet et toujours tous les cœurs penchent vers bajazet dune,Racine
BAJAZET.pdf,commune voix ils lappellent au trône cependant les persans marchaient vers babylone et bientôt les,Racine
BAJAZET.pdf,deux camps aux pieds de son rempart devaient de la bataille éprouver le hasard ce combat doit diton,Racine
BAJAZET.pdf,fixer nos destinées et même si dosmin je compte les journées le ciel en a déjà réglé lévénement et,Racine
BAJAZET.pdf,le sultan triomphe ou fuit en ce moment déclaronsnous madame et rompons le silence fermonslui dès,Racine
BAJAZET.pdf,ce jour les portes de byzance et sans nous informer sil triomphe ou sil fuit croyezmoi hâtonsnous,Racine
BAJAZET.pdf,den prévenir le bruit sil fuit que craignezvous sil triomphe au contraire le conseil le plus prompt,Racine
BAJAZET.pdf,est le plus salutaire vous voudrez mais trop tard soustraire à son pouvoir un peuple dans ses murs,Racine
BAJAZET.pdf,prêt à le recevoir brigue désir ambitieux quon a pour moi jai su déjà par mes brigues secrètes,Racine
BAJAZET.pdf,dobtenir quelque charge gagner de notre loi les sacrés interprètes responsabilité ou propriété,Racine
BAJAZET.pdf,rémunératrice ou dignité où lon tâche je sais combien crédule en sa dévotion de parvenir plus par,Racine
BAJAZET.pdf,adresse que par le peuple suit le frein de la religion mérite f souffrez que bajazet voie enfin la,Racine
