filename,text_chunk,author
CINNA.pdf,est ce pour être empereur vraiment il va bien mal à la chose publique sil ny a que moi qui tempêche,Corneille
CINNA.pdf,darriver à lempire tu ne peux pas seulement défendre ta maison et perdis dernièrement un procès par,Corneille
CINNA.pdf,la faveur dun simple libertin quoi nas tu pas moyen ni pouvoir en autre chose quà entreprendre,Corneille
CINNA.pdf,césar je le quitte sil ny a que moi qui empêche tes espérances pensestu que paulus que fabius que,Corneille
CINNA.pdf,les cosseens et serviliens te souffrent et une si grande troupe de nobles non seulement nobles de,Corneille
CINNA.pdf,nom mais qui par leur vertu honorent leur noblesse après plusieurs autres propos car il parla à lui,Corneille
CINNA.pdf,plus de deux heures entières or va lui dit il je te donne cinna la vie à traître et à parricide que,Corneille
CINNA.pdf,je te donnai autrefois à ennemi que lamitié commence de ce jourdhui entre nous essayons qui de nous,Corneille
CINNA.pdf,deux de meilleure foi moi taie donné ta vie ou tu laies reçue et se départit davecques lui en cette,Corneille
CINNA.pdf,manière quelque temps après il lui donna le consulat se plaignant de quoi il ne lui avait osé,Corneille
CINNA.pdf,demander il leut depuis pour fort ami et fut seul fait par lui héritier de ses biens or depuis cet,Corneille
CINNA.pdf,accident qui advint à auguste au quarantième an de son âge il ny eut jamais de conjuration ni,Corneille
CINNA.pdf,dentreprise contre lui et reçut une juste récompense de cette sienne clémence,Corneille
CINNA.pdf,acteurs octavecésar auguste empereur de rome livie impératrice cinna fils dune fille de pompée chef,Corneille
CINNA.pdf,de la conjuration contre auguste maxime autre chef de la conjuration émilie fille de c toranius,Corneille
CINNA.pdf,tuteur dauguste et proscrit par lui durant le triumvirat fulvie confidente démilie polyclète,Corneille
CINNA.pdf,affranchi dauguste évandre affranchi de cinna euphorbe affranchi de maxime la scène est à rome,Corneille
CINNA.pdf,acte i scène première émilie impatients désirs dune illustre vengeance dont la mort de mon père a,Corneille
CINNA.pdf,formé la naissance enfants impétueux de mon ressentiment que ma douleur séduite embrasse,Corneille
CINNA.pdf,aveuglément vous prenez sur mon âme un trop puissant empire durant quelques moments souffrez que je,Corneille
CINNA.pdf,respire et que je considère en létat où je suis et ce que je hasarde et ce que je poursuis quand je,Corneille
CINNA.pdf,regarde auguste au milieu de sa gloire et que vous reprochez à ma triste mémoire que par sa propre,Corneille
CINNA.pdf,main mon père massacré du trône où je le vois fait le premier degré quand vous me présentez cette,Corneille
CINNA.pdf,sanglante image la cause de ma haine et leffet de sa rage je mabandonne toute à vos ardents,Corneille
CINNA.pdf,transports et crois pour une mort lui devoir mille morts au milieu toutefois dune fureur si juste,Corneille
CINNA.pdf,jaime encor plus cinna que je ne hais auguste et je sens refroidir ce bouillant mouvement quand il,Corneille
CINNA.pdf,faut pour le suivre exposer mon amant oui cinna contre moi moimême je mirrite quand je songe aux,Corneille
CINNA.pdf,dangers où je te précipite quoique pour me servir tu nappréhendes rien te demander du sang cest,Corneille
CINNA.pdf,exposer le tien dune si haute place on nabat point de têtes sans attirer sur soi mille et mille,Corneille
CINNA.pdf,tempêtes lissue en est douteuse et le péril certain un ami déloyal peut trahir ton dessein lordre,Corneille
CINNA.pdf,mal concerté loccasion mal prise peuvent sur son auteur renverser lentreprise tourner sur toi les,Corneille
CINNA.pdf,coups dont tu le veux frapper dans sa ruine même il peut tenvelopper et quoi quen ma faveur ton,Corneille
CINNA.pdf,amour exécute il te peut en tombant écraser sous sa chute ah cesse de courir à ce mortel danger te,Corneille
CINNA.pdf,perdre en me vengeant ce nest pas me venger un cœur est trop cruel quand il trouve des charmes aux,Corneille
CINNA.pdf,douceurs que corrompt lamertume des larmes et lon doit mettre au rang des plus cuisants malheurs,Corneille
CINNA.pdf,la mort dun ennemi qui coûte tant de pleurs mais peuton en verser alors quon venge un père estil,Corneille
CINNA.pdf,perte à ce prix qui ne semble légère et quand son assassin tombe sous notre effort doiton,Corneille
CINNA.pdf,considérer ce que coûte sa mort cessez vaines frayeurs cessez lâches tendresses de jeter dans mon,Corneille
CINNA.pdf,cœur vos indignes faiblesses et toi qui les produis par tes soins superflus amour sers mon devoir,Corneille
CINNA.pdf,et ne le combats plus lui céder cest ta gloire et le vaincre ta honte montretoi généreux souffrant,Corneille
CINNA.pdf,quil te surmonte plus tu lui donneras plus il te va donner et ne triomphera que pour te couronner,Corneille
CINNA.pdf,scène ii émilie fulvie émilie je lai juré fulvie et je le jure encore quoique jaime cinna quoique,Corneille
CINNA.pdf,mon cœur ladore sil me veut posséder auguste doit périr sa tête est le seul prix dont il peut,Corneille
CINNA.pdf,macquérir je lui prescris la loi que mon devoir mimpose fulvie elle a pour la blâmer une trop juste,Corneille
CINNA.pdf,cause par un si grand dessein vous vous faites juger digne sang de celui que vous voulez venger,Corneille
CINNA.pdf,mais encore une fois souffrez que je vous die quune si juste ardeur devrait être attiédie auguste,Corneille
CINNA.pdf,chaque jour à force de bienfaits semble assez réparer les maux quil vous a faits sa faveur envers,Corneille
CINNA.pdf,vous paraît si déclarée que vous êtes chez lui la plus considérée et de ses courtisans souvent les,Corneille
CINNA.pdf,plus heureux vous pressent à genoux de lui parler pour eux émilie toute cette faveur ne me rend pas,Corneille
CINNA.pdf,mon père et de quelque façon que lon me considère abondante en richesse ou puissante en crédit je,Corneille
CINNA.pdf,demeure toujours la fille dun proscrit les bienfaits ne font pas toujours ce que tu penses dune,Corneille
CINNA.pdf,main odieuse ils tiennent lieu doffenses plus nous en prodiguons à qui nous peut haïr plus darmes,Corneille
CINNA.pdf,nous donnons à qui nous veut trahir il men fait chaque jour sans changer mon courage je suis ce que,Corneille
CINNA.pdf,jétais et je puis davantage et des mêmes présents quil verse dans mes mains jachète contre lui les,Corneille
CINNA.pdf,esprits des romains je recevrais de lui la place de livie comme un moyen plus sûr dattenter à sa,Corneille
CINNA.pdf,vie pour qui venge son père il nest point de forfaits et cest vendre son sang que se rendre aux,Corneille
CINNA.pdf,bienfaits,Corneille
CINNA.pdf,fulvie quel besoin toutefois de passer pour ingrate ne pouvezvous haïr sans que la haine éclate,Corneille
CINNA.pdf,assez dautres sans vous nont pas mis en oubli par quelles cruautés son trône est établi tant de,Corneille
CINNA.pdf,braves romains tant dillustres victimes quà son ambition ont immolé ses crimes laissent à leurs,Corneille
CINNA.pdf,enfants dassez vives douleurs pour venger votre perte en vengeant leurs malheurs beaucoup lont,Corneille
CINNA.pdf,entrepris mille autres vont les suivre qui vit haï de tous ne saurait longtemps vivre remettez à,Corneille
CINNA.pdf,leurs bras les communs intérêts et naidez leurs desseins que par des vœux secrets émilie quoi je le,Corneille
CINNA.pdf,haïrai sans tâcher de lui nuire jattendrai du hasard quil ose le détruire et je satisferai des,Corneille
CINNA.pdf,devoirs si pressants par une haine obscure et des vœux impuissants sa perte que je veux me,Corneille
CINNA.pdf,deviendrait amère si quelquun limmolait à dautres quà mon père et tu verrais mes pleurs couler pour,Corneille
CINNA.pdf,son trépas qui le faisant périr ne me vengerait pas cest une lâcheté que de remettre à dautres les,Corneille
CINNA.pdf,intérêts publics qui sattachent aux nôtres joignons à la douceur de venger nos parents la gloire,Corneille
CINNA.pdf,quon remporte à punir les tyrans et faisons publier par toute litalie la liberté de rome est lœuvre,Corneille
CINNA.pdf,démilie on a touché son âme et son cœur sest épris mais elle na donné son amour quà ce prix fulvie,Corneille
CINNA.pdf,votre amour à ce prix nest quun présent funeste qui porte à votre amant sa perte manifeste pensez,Corneille
CINNA.pdf,mieux émilie à quoi vous lexposez combien à cet écueil se sont déjà brisés ne vous aveuglez point,Corneille
CINNA.pdf,quand sa mort est visible émilie ah tu sais me frapper par où je suis sensible quand je songe aux,Corneille
CINNA.pdf,dangers que je lui fais courir la crainte de sa mort me fait déjà mourir mon esprit en désordre à,Corneille
CINNA.pdf,soimême soppose je veux et ne veux pas je memporte et je nose et mon devoir confus languissant,Corneille
CINNA.pdf,étonné cède aux rébellions de mon cœur mutiné tout beau ma passion deviens un peu moins forte tu,Corneille
CINNA.pdf,vois bien des hasards ils sont grands mais nimporte cinna nest pas perdu pour être hasardé de,Corneille
CINNA.pdf,quelques légions quauguste soit gardé quelque soin quil se donne et quelque ordre quil tienne qui,Corneille
CINNA.pdf,méprise sa vie est maître de la sienne plus le péril est grand plus doux en est le fruit la vertu,Corneille
CINNA.pdf,nous y jette et la gloire le suit,Corneille
CINNA.pdf,quoi quil en soit quauguste ou que cinna périsse aux mânes paternels je dois ce sacrifice cinna me,Corneille
CINNA.pdf,la promis en recevant ma foi et ce coup seul aussi le rend digne de moi il est tard après tout de,Corneille
CINNA.pdf,men vouloir dédire aujourdhui lon sassemble aujourdhui lon conspire lheure le lieu le bras se,Corneille
CINNA.pdf,choisit aujourdhui et cest à faire enfin à mourir après lui scène iii cinna émilie fulvie émilie,Corneille
CINNA.pdf,mais le voici qui vient cinna votre assemblée par leffroi du péril nestelle point troublée et,Corneille
CINNA.pdf,reconnaissezvous au front de vos amis quils soient prêts à tenir ce quils vous ont promis cinna,Corneille
CINNA.pdf,jamais contre un tyran entreprise conçue ne permit despérer une si belle issue jamais de telle,Corneille
CINNA.pdf,ardeur on nen jura la mort et jamais conjurés ne furent mieux daccord tous sy montrent portés avec,Corneille
CINNA.pdf,tant dallégresse quils semblent comme moi servir une maîtresse et tous font éclater un si puissant,Corneille
CINNA.pdf,courroux quils semblent tous venger un père comme vous émilie je lavais bien prévu que pour un tel,Corneille
CINNA.pdf,ouvrage cinna saurait choisir des hommes de courage et ne remettrait pas en de mauvaises mains,Corneille
CINNA.pdf,lintérêt démilie et celui des romains cinna plût aux dieux que vousmême eussiez vu de quel zèle,Corneille
CINNA.pdf,cette troupe entreprend une action si belle au seul nom de césar dauguste et dempereur vous eussiez,Corneille
CINNA.pdf,vu leurs yeux senflammer de fureur et dans un même instant par un effet contraire leur front pâlir,Corneille
CINNA.pdf,dhorreur et rougir de colère amis leur aije dit voici le jour heureux qui doit conclure enfin nos,Corneille
CINNA.pdf,desseins généreux le ciel entre nos mains a mis le sort de rome et son salut dépend de la perte dun,Corneille
CINNA.pdf,homme si lon doit le nom dhomme à qui na rien dhumain à ce tigre altéré de tout le sang romain,Corneille
CINNA.pdf,combien pour le répandre atil formé de brigues combien de fois changé de partis et de ligues tantôt,Corneille
CINNA.pdf,ami dantoine et tantôt ennemi et jamais insolent ni cruel à demi là par un long récit de toutes les,Corneille
CINNA.pdf,misères que durant notre enfance ont enduré nos pères renouvelant leur haine avec leur souvenir,Corneille
CINNA.pdf,je redouble en leurs cœurs lardeur de le punir je leur fais des tableaux de ces tristes batailles o,Corneille
CINNA.pdf,ù rome par ses mains déchirait ses entrailles où laigle abattait laigle et de chaque côté nos,Corneille
CINNA.pdf,légions sarmaient contre leur liberté où les meilleurs soldats et les chefs les plus braves,Corneille
CINNA.pdf,mettaient toute leur gloire à devenir esclaves où pour mieux assurer la honte de leurs fers tous,Corneille
CINNA.pdf,voulaient à leur chaîne attacher lunivers et lexécrable honneur de lui donner un maître faisant,Corneille
CINNA.pdf,aimer à tous linfâme nom de traître romains contre romains parents contre parents combattaient,Corneille
CINNA.pdf,seulement pour le choix des tyrans jajoute à ces tableaux la peinture effroyable de leur concorde,Corneille
CINNA.pdf,impie affreuse inexorable funeste aux gens de bien aux riches au sénat et pour tout dire enfin de,Corneille
CINNA.pdf,leur triumvirat mais je ne trouve point de couleurs assez noires pour en représenter les tragiques,Corneille
CINNA.pdf,histoires je les peins dans le meurtre à lenvi triomphants rome entière noyée au sang de ses,Corneille
CINNA.pdf,enfants les uns assassinés dans les places publiques les autres dans le sein de leurs dieux,Corneille
CINNA.pdf,domestiques le méchant par le prix au crime encouragé le mari par sa femme en son lit égorgé le,Corneille
CINNA.pdf,fils tout dégouttant du meurtre de son père et sa tête à la main demandant son salaire sans pouvoir,Corneille
CINNA.pdf,exprimer par tant dhorribles traits quun crayon imparfait de leur sanglante paix vous diraije les,Corneille
CINNA.pdf,noms de ces grands personnages dont jai dépeint les morts pour aigrir les courages de ces fameux,Corneille
CINNA.pdf,proscrits ces demidieux mortels quon a sacrifiés jusque sur les autels mais pourraisje vous dire à,Corneille
CINNA.pdf,quelle impatience à quels frémissements à quelle violence ces indignes trépas quoique mal figurés,Corneille
CINNA.pdf,ont porté les esprits de tous nos conjurés je nai point perdu temps et voyant leur colère au point,Corneille
CINNA.pdf,de ne rien craindre en état de tout faire jajoute en peu de mots toutes ces cruautés la perte de,Corneille
CINNA.pdf,nos biens et de nos libertés le ravage des champs le pillage des villes et les proscriptions et les,Corneille
CINNA.pdf,guerres civiles sont les degrés sanglants dont auguste a fait choix pour monter sur le trône et,Corneille
CINNA.pdf,nous donner des lois mais nous pouvons changer un destin si funeste puisque de trois tyrans cest le,Corneille
CINNA.pdf,seul qui nous reste et que juste une fois il sest privé dappui perdant pour régner seul deux,Corneille
CINNA.pdf,méchants comme lui lui mort nous navons point de vengeur ni de maître avec la liberté rome sen va,Corneille
CINNA.pdf,renaître et nous mériterons le nom de vrais romains si le joug qui laccable est brisé par nos mains,Corneille
CINNA.pdf,prenons loccasion tandis quelle est propice demain au capitole il fait un sacrifice quil en soit la,Corneille
CINNA.pdf,victime et faisons en ces lieux justice à tout le monde à la face des dieux là presque pour sa,Corneille
CINNA.pdf,suite il na que notre troupe,Corneille
CINNA.pdf,cest de ma main quil prend et lencens et la coupe et je veux pour signal que cette même main lui,Corneille
CINNA.pdf,donne au lieu dencens dun poignard dans le sein ainsi dun coup mortel la victime frappée fera voir,Corneille
CINNA.pdf,si je suis du sang du grand pompée faites voir après moi si vous vous souvenez des illustres aïeux,Corneille
CINNA.pdf,de qui vous êtes nés a peine aije achevé que chacun renouvelle par un noble serment le vœu dêtre,Corneille
CINNA.pdf,fidèle loccasion leur plaît mais chacun veut pour soi lhonneur du premier coup que jai choisi pour,Corneille
CINNA.pdf,moi la raison règle enfin lardeur qui les emporte maxime et la moitié sassurent de la porte lautre,Corneille
CINNA.pdf,moitié me suit et doit lenvironner prête au moindre signal que je voudrai donner voilà belle émilie,Corneille
CINNA.pdf,à quel point nous en sommes demain jattends la haine ou la faveur des hommes le nom de parricide ou,Corneille
CINNA.pdf,de libérateur césar celui de prince ou dun usurpateur du succès quon obtient contre la tyrannie,Corneille
CINNA.pdf,dépend ou notre gloire ou notre ignominie et le peuple inégal à lendroit des tyrans sil les déteste,Corneille
CINNA.pdf,morts les adore vivants pour moi soit que le ciel me soit dur ou propice quil mélève à la gloire ou,Corneille
CINNA.pdf,me livre au supplice que rome se déclare ou pour ou contre nous mourant pour vous servir tout me,Corneille
CINNA.pdf,semblera doux ne crains point de succès qui souille ta mémoire le bon et le mauvais sont égaux pour,Corneille
CINNA.pdf,ta gloire et dans un tel dessein le manque de bonheur met en péril ta vie et non pas ton honneur,Corneille
CINNA.pdf,regarde le malheur de brute et de cassie la splendeur de leurs noms en estelle obscurcie sontils,Corneille
CINNA.pdf,morts tous entiers avec leurs grands desseins ne les compteton plus pour les derniers romains leur,Corneille
CINNA.pdf,mémoire dans rome est encor précieuse autant que de césar la vie est odieuse si leur vainqueur y,Corneille
CINNA.pdf,règne ils y sont regrettés et par les vœux de tous leurs pareils souhaités va marcher sur leurs pas,Corneille
CINNA.pdf,où lhonneur te convie mais ne perds pas le soin de conserver ta vie souvienstoi du beau feu dont,Corneille
CINNA.pdf,nous sommes épris quaussi bien que la gloire émilie est ton prix que tu me dois ton cœur que mes,Corneille
CINNA.pdf,faveurs tattendent que tes jours me sont chers que les miens en dépendent mais quelle occasion mène,Corneille
CINNA.pdf,évandre vers nous,Corneille
CINNA.pdf,scène iv cinna émilie évandre fulvie évandre seigneur césar vous mande et maxime avec vous cinna et,Corneille
CINNA.pdf,maxime avec moi le saistu bien évandre évandre polyclète est encor chez vous à vous attendre et fût,Corneille
CINNA.pdf,venu luimême avec moi vous chercher si ma dextérité neût su len empêcher je vous en donne avis de,Corneille
CINNA.pdf,peur dune surprise il presse fort émilie mander les chefs de lentreprise tous deux en même temps,Corneille
CINNA.pdf,vous êtes découverts cinna espérons mieux de grâce émilie ah cinna je te perds et les dieux,Corneille
CINNA.pdf,obstinés à nous donner un maître parmi tes vrais amis ont mêlé quelque traître il nen faut point,Corneille
CINNA.pdf,douter auguste a tout appris quoi tous deux et sitôt que le conseil est pris cinna je ne vous puis,Corneille
CINNA.pdf,celer que son ordre métonne mais souvent il mappelle auprès de sa personne maxime est comme moi de,Corneille
CINNA.pdf,ses plus confidents et nous nous alarmons peutêtre en imprudents émilie sois moins ingénieux à te,Corneille
CINNA.pdf,tromper toimême cinna ne porte point mes maux jusquà lextrême et puisque désormais tu ne peux me,Corneille
CINNA.pdf,venger dérobe au moins ta tête à ce mortel danger fuis dauguste irrité limplacable colère je verse,Corneille
CINNA.pdf,assez de pleurs pour la mort de mon père naigris point ma douleur par un nouveau tourment et ne me,Corneille
CINNA.pdf,réduis point à pleurer mon amant cinna quoi sur lillusion dune terreur panique trahir vos intérêts,Corneille
CINNA.pdf,et la cause publique par cette lâcheté moimême maccuser,Corneille
CINNA.pdf,et tout abandonner quand il faut tout oser que feront nos amis si vous êtes déçue émilie mais que,Corneille
CINNA.pdf,deviendrastu si lentreprise est sue cinna sil est pour me trahir des esprits assez bas ma vertu,Corneille
CINNA.pdf,pour le moins ne me trahira pas vous la verrez brillante au bord des précipices se couronner de,Corneille
CINNA.pdf,gloire en bravant les supplices rendre auguste jaloux du sang quil répandra et le faire trembler,Corneille
CINNA.pdf,alors quil me perdra je deviendrais suspect à tarder davantage adieu raffermissez ce généreux,Corneille
CINNA.pdf,courage sil faut subir le coup dun destin rigoureux je mourrai tout ensemble heureux et malheureux,Corneille
CINNA.pdf,heureux pour vous servir de perdre ainsi la vie malheureux de mourir sans vous avoir servie émilie,Corneille
CINNA.pdf,oui va nécoute plus ma voix qui te retient mon trouble se dissipe et ma raison revient pardonne à,Corneille
CINNA.pdf,mon amour cette indigne faiblesse tu voudrais fuir en vain cinna je le confesse si tout est,Corneille
CINNA.pdf,découvert auguste a su pourvoir a ne te laisser pas ta fuite en ton pouvoir porte porte chez lui,Corneille
CINNA.pdf,cette mâle assurance digne de notre amour digne de ta naissance meurs sil y faut mourir en citoyen,Corneille
CINNA.pdf,romain et par un beau trépas couronne un beau dessein ne crains pas quaprès toi rien ici me,Corneille
CINNA.pdf,retienne ta mort emportera mon âme vers la tienne et mon cœur aussitôt percé des mêmes coups cinna,Corneille
CINNA.pdf,ah souffrez que tout mort je vive encore en vous et du moins en mourant permettez que jespère que,Corneille
CINNA.pdf,vous saurez venger lamant avec le père rien nest pour vous à craindre aucun de nos amis ne sait ni,Corneille
CINNA.pdf,vos desseins ni ce qui mest promis et leur parlant tantôt des misères romaines je leur ai tu la,Corneille
CINNA.pdf,mort qui fait naître nos haines de peur que mon ardeur touchant vos intérêts dun si parfait amour,Corneille
CINNA.pdf,ne trahît les secrets il nest su que dévandre et de votre fulvie émilie avec moins de frayeur je,Corneille
CINNA.pdf,vais donc chez livie puisque dans ton péril il me reste un moyen de faire agir pour toi son crédit,Corneille
CINNA.pdf,et le mien mais si mon amitié parlà ne te délivre nespère pas quenfin je veuille te survivre je,Corneille
CINNA.pdf,fais de ton destin des règles à mon sort et jobtiendrai ta vie ou je suivrai ta mort,Corneille
CINNA.pdf,cinna soyez en ma faveur moins cruelle à vousmême émilie vaten et souvienstoi seulement que je,Corneille
CINNA.pdf,taime,Corneille
CINNA.pdf,acte ii scène première auguste cinna maxime troupe de courtisans auguste que chacun se retire et,Corneille
CINNA.pdf,quaucun nentre ici vous cinna demeurez et vous maxime aussi tous se retirent à la réserve de cinna,Corneille
CINNA.pdf,et de maxime cet empire absolu sur la terre et sur londe ce pouvoir souverain que jai sur tout le,Corneille
CINNA.pdf,monde cette grandeur sans borne et cet illustre rang qui ma jadis coûté tant de peine et de sang,Corneille
CINNA.pdf,enfin tout ce quadore en ma haute fortune dun courtisan flatteur la présence importune nest que de,Corneille
CINNA.pdf,ces beautés dont léclat éblouit et quon cesse daimer sitôt quon en jouit lambition déplaît quand,Corneille
CINNA.pdf,elle est assouvie dune contraire ardeur son ardeur est suivie et comme notre esprit jusquau dernier,Corneille
CINNA.pdf,soupir toujours vers quelque objet pousse quelque désir il se ramène en soi nayant plus où se,Corneille
CINNA.pdf,prendre et monté sur le faîte il aspire à descendre jai souhaité lempire et jy suis parvenu mais en,Corneille
CINNA.pdf,le souhaitant je ne lai pas connu dans sa possession jai trouvé pour tous charmes deffroyables,Corneille
CINNA.pdf,soucis déternelles alarmes mille ennemis secrets la mort à tous propos point de plaisir sans,Corneille
CINNA.pdf,trouble et jamais de repos sylla ma précédé dans ce pouvoir suprême le grand césar mon père en a,Corneille
CINNA.pdf,joui de même dun oeil si différent tous deux lont regardé que lun sen est démis et lautre la gardé,Corneille
CINNA.pdf,mais lun cruel barbare est mort aimé tranquille comme un bon citoyen dans le sein de sa ville,Corneille
CINNA.pdf,lautre tout débonnaire au milieu du sénat a vu trancher ses jours par un assassinat ces exemples,Corneille
CINNA.pdf,récents suffiraient pour minstruire si par lexemple seul on se devait conduire lun minvite à le,Corneille
CINNA.pdf,suivre et lautre me fait peur mais lexemple souvent nest quun miroir trompeur,Corneille
CINNA.pdf,et lordre du destin qui gêne nos pensées nest pas toujours écrit dans les choses passées,Corneille
CINNA.pdf,quelquefois lun se brise où lautre sest sauvé et par où lun périt un autre est conservé voilà mes,Corneille
CINNA.pdf,chers amis ce qui me met en peine vous qui me tenez lieu dagrippe et de mécène pour résoudre ce,Corneille
CINNA.pdf,point avec eux débattu prenez sur mon esprit le pouvoir quils ont eu ne considérez point cette,Corneille
CINNA.pdf,grandeur suprême odieuse aux romains et pesante à moimême traitezmoi comme ami non comme souverain,Corneille
CINNA.pdf,rome auguste létat tout est en votre main vous mettrez et leurope et lasie et lafrique sous les,Corneille
CINNA.pdf,lois dun monarque ou dune république votre avis est ma règle et par ce seul moyen je veux être,Corneille
CINNA.pdf,empereur ou simple citoyen cinna malgré notre surprise et mon insuffisance je vous obéirai seigneur,Corneille
CINNA.pdf,sans complaisance et mets bas le respect qui pourrait mempêcher de combattre un avis où vous,Corneille
CINNA.pdf,semblez pencher souffrezle dun esprit jaloux de votre gloire que vous allez souiller dune tache,Corneille
CINNA.pdf,trop noire si vous ouvrez votre âme à ces impressions jusques à condamner toutes vos actions on ne,Corneille
CINNA.pdf,renonce point aux grandeurs légitimes on garde sans remords ce quon acquiert sans crimes et plus le,Corneille
CINNA.pdf,bien quon quitte est noble grand exquis plus qui lose quitter le juge mal acquis nimprimez pas,Corneille
CINNA.pdf,seigneur cette honteuse marque a ces rares vertus qui vous ont fait monarque vous lêtes justement,Corneille
CINNA.pdf,et cest sans attentat que vous avez changé la forme de létat rome est dessous vos lois par le droit,Corneille
CINNA.pdf,de la guerre qui sous les lois de rome a mis toute la terre vos armes lont conquise et tous les,Corneille
CINNA.pdf,conquérants pour être usurpateurs ne sont pas des tyrans quand ils ont sous leurs lois asservi des,Corneille
CINNA.pdf,provinces gouvernant justement ils sen font justes princes cest ce que fit césar il vous faut,Corneille
CINNA.pdf,aujourdhui condamner sa mémoire ou faire comme lui si le pouvoir suprême est blâmé par auguste,Corneille
CINNA.pdf,césar fut un tyran et son trépas fut juste et vous devez aux dieux compte de tout le sang dont vous,Corneille
CINNA.pdf,lavez vengé pour monter à son rang nen craignez point seigneur les tristes destinées un plus,Corneille
CINNA.pdf,puissant démon veille sur vos années on a dix fois sur vous attenté sans effet et qui la voulu,Corneille
CINNA.pdf,perdre au même instant la fait on entreprend assez mais aucun nexécute il est des assassins mais il,Corneille
CINNA.pdf,nest plus de brute enfin sil faut attendre un semblable revers il est beau de mourir maître de,Corneille
CINNA.pdf,lunivers cest ce quen peu de mots jose dire et jestime que ce peu que jai dit est lavis de maxime,Corneille
CINNA.pdf,maxime oui jaccorde quauguste a droit de conserver lempire où sa vertu la fait seule arriver et,Corneille
CINNA.pdf,quau prix de son sang au péril de sa tête il a fait de létat une juste conquête mais que sans se,Corneille
CINNA.pdf,noircir il ne puisse quitter le fardeau que sa main est lasse de porter quil accuse par là césar de,Corneille
CINNA.pdf,tyrannie quil approuve sa mort cest ce que je dénie rome est à vous seigneur lempire est votre bien,Corneille
CINNA.pdf,chacun en liberté peut disposer du sien il le peut à son choix garder ou sen défaire vous seul ne,Corneille
CINNA.pdf,pourriez pas ce que peut le vulgaire et seriez devenu pour avoir tout dompté esclave des grandeurs,Corneille
CINNA.pdf,où vous êtes monté possédezles seigneur sans quelles vous possèdent loin de vous captiver souffrez,Corneille
CINNA.pdf,quelles vous cèdent et faites hautement connaître enfin à tous que tout ce quelles ont est,Corneille
CINNA.pdf,audessous de vous votre rome autrefois vous donna la naissance vous lui voulez donner votre,Corneille
CINNA.pdf,toutepuissance et cinna vous impute à crime capital la libéralité vers le pays natal il appelle,Corneille
CINNA.pdf,remords lamour de la patrie par la haute vertu la gloire est donc flétrie et ce nest quun objet,Corneille
CINNA.pdf,digne de nos mépris si de ses pleins effets linfamie est le prix je veux bien avouer quune action,Corneille
CINNA.pdf,si belle donne à rome bien plus que vous ne tenez delle mais commeton un crime indigne de pardon,Corneille
CINNA.pdf,quand la reconnaissance est audessus du don suivez suivez seigneur le ciel qui vous inspire votre,Corneille
CINNA.pdf,gloire redouble à mépriser lempire et vous serez fameux chez la postérité moins pour lavoir conquis,Corneille
CINNA.pdf,que pour lavoir quitté le bonheur peut conduire à la grandeur suprême mais pour y renoncer il faut,Corneille
CINNA.pdf,la vertu même et peu de généreux vont jusquà dédaigner après un sceptre acquis la douceur de régner,Corneille
CINNA.pdf,considérez dailleurs que vous régnez dans rome où de quelque façon que votre cour vous nomme on,Corneille
CINNA.pdf,hait la monarchie et le nom dempereur cachant celui de roi ne fait pas moins dhorreur ils passent,Corneille
CINNA.pdf,pour tyran quiconque sy fait maître qui le sert pour esclave et qui laime pour traître qui le,Corneille
CINNA.pdf,souffre a le cœur lâche mol abattu et pour sen affranchir tout sappelle vertu vous en avez seigneur,Corneille
CINNA.pdf,des preuves trop certaines on a fait contre vous dix entreprises vaines peutêtre que lonzième est,Corneille
CINNA.pdf,prête déclater et que ce mouvement qui vous vient agiter nest quun avis secret que le ciel vous,Corneille
CINNA.pdf,envoie qui pour vous conserver na plus que cette voie ne vous exposez plus à ces fameux revers il,Corneille
CINNA.pdf,est beau de mourir maître de lunivers,Corneille
CINNA.pdf,mais la plus belle mort souille notre mémoire quand nous avons pu vivre et croître notre gloire,Corneille
CINNA.pdf,cinna si lamour du pays doit ici prévaloir cest son bien seulement que vous devez vouloir et cette,Corneille
CINNA.pdf,liberté qui lui semble si chère nest pour rome seigneur quun bien imaginaire plus nuisible quutile,Corneille
CINNA.pdf,et qui napproche pas de celui quun bon prince apporte à ses états avec ordre et raison les honneurs,Corneille
CINNA.pdf,il dispense avec discernement punit et récompense et dispose de tout en juste possesseur sans rien,Corneille
CINNA.pdf,précipiter de peur dun successeur mais quand le peuple est maître on nagit quen tumulte la voix de,Corneille
CINNA.pdf,la raison jamais ne se consulte les honneurs sont vendus aux plus ambitieux lautorité livrée aux,Corneille
CINNA.pdf,plus séditieux ces petits souverains quil fait pour une année voyant dun temps si court leur,Corneille
CINNA.pdf,puissance bornée des plus heureux desseins font avorter le fruit de peur de le laisser à celui qui,Corneille
CINNA.pdf,les suit comme ils ont peu de part au bien dont ils ordonnent dans le champ du public largement ils,Corneille
CINNA.pdf,moissonnent assurés que chacun leur pardonne aisément espérant à son tour un pareil traitement le,Corneille
CINNA.pdf,pire des états cest létat populaire auguste et toutefois le seul qui dans rome peut plaire cette,Corneille
CINNA.pdf,haine des rois que depuis cinq cents ans avec le premier lait sucent tous ses enfants pour,Corneille
CINNA.pdf,larracher des cœurs est trop enracinée maxime oui seigneur dans son mal rome est trop obstinée son,Corneille
